iter	Logloss
1513	0.371878994
1514	0.3718681594
1515	0.3718656434
1516	0.3718505573
1517	0.3718245563
1518	0.3718007229
1519	0.3717856391
1520	0.371765412
1521	0.3717478581
1522	0.3717353483
1523	0.3717193691
1524	0.3716975723
1525	0.3716950529
1526	0.3716852595
1527	0.3716697412
1528	0.3716473751
1529	0.3716344234
1530	0.3716258879
1531	0.3716183046
1532	0.3716049133
1533	0.3716036998
1534	0.3715854082
1535	0.371574052
1536	0.371547964
1537	0.3715077507
1538	0.3714914524
1539	0.3714784007
1540	0.3714645762
1541	0.3714500725
1542	0.3714411938
1543	0.3714291891
1544	0.371406351
1545	0.3713949884
1546	0.3713773715
1547	0.3713619166
1548	0.3713462173
1549	0.3713350136
1550	0.3713245702
1551	0.3712896347
1552	0.371282741
1553	0.3712682204
1554	0.3712567448
1555	0.3712463843
1556	0.3712280826
1557	0.3712089701
1558	0.3711816316
1559	0.3711664191
1560	0.371146626
1561	0.3711314621
1562	0.3711069342
1563	0.3710633592
1564	0.3710315448
1565	0.3710220417
1566	0.3710045265
1567	0.3709623518
1568	0.3709241649
1569	0.3709063624
1570	0.3708803205
1571	0.3708639604
1572	0.3708477895
1573	0.3708172406
1574	0.3708089985
1575	0.3708039282
1576	0.3707803761
1577	0.3707565412
1578	0.3707292163
1579	0.3707137526
1580	0.3706890896
1581	0.3706781187
1582	0.3706709688
1583	0.3706548055
1584	0.3706532455
1585	0.3706440995
1586	0.3706283336
1587	0.3706101387
1588	0.3705971637
1589	0.3705863688
1590	0.3705760954
1591	0.3705550775
1592	0.3705425032
1593	0.3705321381
1594	0.3705136252
1595	0.3704943953
1596	0.370481556
1597	0.3704788632
1598	0.3704645103
1599	0.3704509999
1600	0.37044062
1601	0.3704377264
1602	0.370424428
1603	0.3704183168
1604	0.3704029754
1605	0.3703853901
1606	0.3703661845
1607	0.3703433899
1608	0.3703355005
1609	0.3703239577
1610	0.3703092208
1611	0.3702965057
1612	0.37027501
1613	0.3702638746
1614	0.3702506975
1615	0.3702346898
1616	0.370214235
1617	0.3701952526
1618	0.3701926563
1619	0.3701819812
1620	0.3701698085
1621	0.3701505671
1622	0.3701424305
1623	0.3701372742
1624	0.3701281727
1625	0.3701165519
1626	0.3701089188
1627	0.3700961342
1628	0.3700855161
1629	0.3700756138
1630	0.3700744871
1631	0.3700501437
1632	0.3700409123
1633	0.3700249981
1634	0.3700153333
1635	0.370002991
1636	0.3699957083
1637	0.3699873002
1638	0.3699781979
1639	0.3699663517
1640	0.3699650518
1641	0.3699436437
1642	0.3699263132
1643	0.3699178212
1644	0.3698633023
1645	0.3698517301
1646	0.3698375621
1647	0.3698346603
1648	0.3698162854
1649	0.3698016847
1650	0.369775115
1651	0.3697607532
1652	0.3697507853
1653	0.3697277282
1654	0.3697139455
1655	0.3697072658
1656	0.3696962916
1657	0.3696897916
1658	0.3696803015
1659	0.3696718971
1660	0.3696414262
1661	0.369640515
1662	0.3696226716
1663	0.369618248
1664	0.3696085846
1665	0.3695942872
1666	0.3695898227
1667	0.3695650827
1668	0.3695558739
1669	0.3695373714
1670	0.3695276387
1671	0.3695107464
1672	0.3694718481
1673	0.3694532112
1674	0.3694344885
1675	0.3694239135
1676	0.3694107829
1677	0.3693914487
1678	0.3693835744
1679	0.3693638096
1680	0.3693459554
1681	0.3693296645
1682	0.3693149632
1683	0.3692979322
1684	0.3692829172
1685	0.3692750283
1686	0.3692624649
1687	0.3692514631
1688	0.3692421465
1689	0.3692222515
1690	0.3692140168
1691	0.3691998729
1692	0.3691987897
1693	0.3691744835
1694	0.3691505416
1695	0.3691456041
1696	0.369129754
1697	0.3691240327
1698	0.3691097501
1699	0.3690970065
1700	0.3690859218
1701	0.369073418
1702	0.3690673947
1703	0.3690558047
1704	0.3690467047
1705	0.3690401551
1706	0.3690306663
1707	0.3690226917
1708	0.3690149765
1709	0.3689902347
1710	0.3689809601
1711	0.3689702884
1712	0.3689585528
1713	0.3689482508
1714	0.368931039
1715	0.3689302568
1716	0.3689161924
1717	0.3689139468
1718	0.3689070109
1719	0.3688889819
1720	0.3688749378
1721	0.3688494345
1722	0.3688310242
1723	0.3688215788
1724	0.3688104392
1725	0.3687882068
1726	0.3687772399
1727	0.368762499
1728	0.368748674
1729	0.3687334572
1730	0.3686978034
1731	0.3686755508
1732	0.3686689374
1733	0.3686606172
1734	0.3686593172
1735	0.368620795
1736	0.3685725587
1737	0.3685572113
1738	0.3685506231
1739	0.3685461994
1740	0.3685336734
1741	0.3685198645
1742	0.3684978512
1743	0.3684892788
1744	0.36847992
1745	0.3684623957
1746	0.3684492225
1747	0.368440385
1748	0.3684180683
1749	0.3683986536
1750	0.368388292
1751	0.3683680538
1752	0.3683666671
1753	0.3683577315
1754	0.3683477603
1755	0.3683311188
1756	0.3683044193
1757	0.3682922002
1758	0.3682837493
1759	0.368275367
1760	0.3682580791
1761	0.3682395742
1762	0.3682319579
1763	0.3682203753
1764	0.3682132239
1765	0.3682009664
1766	0.3681929099
1767	0.3681723266
1768	0.3681611071
1769	0.3681496695
1770	0.3681371408
1771	0.3681312422
1772	0.3681300289
1773	0.368111114
1774	0.3681000017
1775	0.3680872576
1776	0.3680710193
1777	0.3680409621
1778	0.3680300456
1779	0.3680170442
1780	0.3679821264
1781	0.3679646687
1782	0.3679457403
1783	0.3679359852
1784	0.3679348586
1785	0.3679261042
1786	0.3679144297
1787	0.3678891168
1788	0.3678815362
1789	0.3678720907
1790	0.3678577397
1791	0.3678511221
1792	0.3678387301
1793	0.3678272047
1794	0.3678193613
1795	0.3677931826
1796	0.3677881561
1797	0.3677808724
1798	0.367761329
1799	0.367744081
1800	0.3677341996
1801	0.3677291744
1802	0.3677206393
1803	0.3677106311
1804	0.3676950808
1805	0.3676847498
1806	0.367669234
1807	0.3676662018
1808	0.3676495595
1809	0.3676406697
1810	0.3676255451
1811	0.367607381
1812	0.3675885308
1813	0.3675734072
1814	0.3675628573
1815	0.3675627273
1816	0.367561774
1817	0.367559345
1818	0.367538806
1819	0.3674992834
1820	0.367483292
1821	0.3674592507
1822	0.3674552605
1823	0.3674257507
1824	0.367410112
1825	0.3674016557
1826	0.3673669458
1827	0.367359672
1828	0.3673440619
1829	0.3673340111
1830	0.367319486
1831	0.3672992051
1832	0.3672774706
1833	0.3672734409
1834	0.3672610414
1835	0.3672342624
1836	0.3672172752
1837	0.3672017974
1838	0.3671946042
1839	0.3671870874
1840	0.3671759271
1841	0.3671628763
1842	0.3671588436
1843	0.3671449746
1844	0.3671285932
1845	0.3671188863
1846	0.3671097417
1847	0.3671034575
1848	0.3670897269
1849	0.3670746079
1850	0.3670591046
1851	0.36705399
1852	0.3670430994
1853	0.367028458
1854	0.3670202889
1855	0.3670181605
1856	0.3670085953
1857	0.3669995398
1858	0.3669925184
1859	0.366977436
1860	0.3669658175
1861	0.3669490548
1862	0.3669276094
1863	0.3669078062
1864	0.3668929849
1865	0.3668795879
1866	0.366864992
1867	0.3668576486
1868	0.3668426087
1869	0.3668336841
1870	0.3667871786
1871	0.3667703183
1872	0.3667526371
1873	0.3667472161
1874	0.3667276718
1875	0.3667102506
1876	0.3667081259
1877	0.3666961174
1878	0.3666846341
1879	0.3666394473
1880	0.3666326675
1881	0.3666184095
1882	0.366611522
1883	0.3665886595
1884	0.3665828083
1885	0.3665646517
1886	0.3665548936
1887	0.3665442841
1888	0.3665376953
1889	0.3665148101
1890	0.3665099607
1891	0.3664956296
1892	0.3664851008
1893	0.3664641225
1894	0.3664530267
1895	0.3664412662
1896	0.3664274043
1897	0.3664056906
1898	0.3663891792
1899	0.3663696395
1900	0.3663565404
1901	0.3663369077
1902	0.3663025353
1903	0.3662721056
1904	0.3662538189
1905	0.3662264693
1906	0.3662249245
1907	0.3662057248
1908	0.3661978397
1909	0.366197753
1910	0.3661837995
1911	0.3661667645
1912	0.3661605061
1913	0.3661478936
1914	0.3661206282
1915	0.3661104433
1916	0.3660917245
1917	0.3660908145
1918	0.3660746522
1919	0.3660585312
1920	0.3660439611
1921	0.3660356831
1922	0.3660299184
1923	0.3660055566
1924	0.3659961012
1925	0.3659857964
1926	0.3659714098
1927	0.3659549862
1928	0.3659445025
1929	0.3659328432
1930	0.3659182827
1931	0.3659116058
1932	0.3659041085
1933	0.365889733
1934	0.3658691708
1935	0.3658570933
1936	0.3658462188
1937	0.3658374643
1938	0.365823079
1939	0.3658127581
1940	0.3658013587
1941	0.365779883
1942	0.3657623785
1943	0.3657460819
1944	0.3657395384
1945	0.3657305535
1946	0.365665184
1947	0.3656609425
1948	0.3656521379
1949	0.365641618
1950	0.3656264949
1951	0.3656206115
1952	0.3656071335
1953	0.3656007325
1954	0.3655596015
1955	0.3655284337
1956	0.3655239308
1957	0.3655162138
1958	0.3655114418
1959	0.3655046003
1960	0.3654949815
1961	0.3654830034
1962	0.3654729611
1963	0.365463336
1964	0.3654618626
1965	0.3654536282
1966	0.365449208
1967	0.3654451808
1968	0.3654323927
1969	0.3654244193
1970	0.3654208658
1971	0.365415058
1972	0.3654041799
1973	0.365393094
1974	0.3653814751
1975	0.3653413138
1976	0.3653329423
1977	0.3653248401
1978	0.3653180393
1979	0.3653043013
1980	0.3652984044
1981	0.3652879102
1982	0.3652825355
1983	0.365270535
1984	0.3652666388
1985	0.3652598355
1986	0.3652485306
1987	0.3652336226
1988	0.3652067062
1989	0.3651863853
1990	0.3651816607
1991	0.3651669827
1992	0.3651526726
1993	0.3651397061
1994	0.3651345915
1995	0.3651219422
1996	0.3651205988
1997	0.3651116835
1998	0.3650991709
1999	0.3650774128
2000	0.3650751671
2001	0.3650591475
2002	0.3650578475
2003	0.3650465857
2004	0.3650278904
2005	0.3650151479
2006	0.3650047887
2007	0.364986234
2008	0.3649792673
2009	0.3649735177
2010	0.364959033
2011	0.3649481947
2012	0.3649296505
2013	0.3649156835
2014	0.3649148601
2015	0.3649071467
2016	0.3648931935
2017	0.3648775886
2018	0.3648610358
2019	0.3648456503
2020	0.3648326839
2021	0.364821488
2022	0.3648150833
2023	0.3648041498
2024	0.3648034564
2025	0.3647885991
2026	0.3647798981
2027	0.3647706271
2028	0.364760658
2029	0.3647495918
2030	0.3647348685
2031	0.3647109055
2032	0.3646880635
2033	0.3646712507
2034	0.3646585
2035	0.3646418995
2036	0.3646198812
2037	0.3646143014
2038	0.3645964925
2039	0.3645732631
2040	0.3645675851
2041	0.3645506184
2042	0.3645369248
2043	0.3645325072
2044	0.3645310302
2045	0.3645203838
2046	0.364514265
2047	0.3645013969
2048	0.3644949226
2049	0.3644912403
2050	0.3644810024
2051	0.3644792245
2052	0.3644677883
2053	0.3644667048
2054	0.3644507048
2055	0.3644495782
2056	0.3643943317
2057	0.3643810629
2058	0.3643662802
2059	0.3643601354
2060	0.3643497787
2061	0.3643373432
2062	0.364311053
2063	0.3643002019
2064	0.3642994652
2065	0.3642839345
2066	0.3642762546
2067	0.3642643259
2068	0.3642566124
2069	0.364252799
2070	0.364224277
2071	0.3641961103
2072	0.3641807163
2073	0.3641218456
2074	0.3641024274
2075	0.3640857708
2076	0.364073524
2077	0.364067702
2078	0.3640649287
2079	0.364059298
2080	0.3640440444
2081	0.3640314839
2082	0.3640145405
2083	0.364005905
2084	0.3640019218
2085	0.3639935996
2086	0.3639794727
2087	0.3639671153
2088	0.3639467878
2089	0.3639317765
2090	0.3639102487
2091	0.3639005336
2092	0.3638828447
2093	0.3638723148
2094	0.3638448132
2095	0.363842259
2096	0.3638307731
2097	0.3638252813
2098	0.3638183644
2099	0.3638083214
2100	0.3638027733
2101	0.3637714779
2102	0.3637607871
2103	0.3637577957
2104	0.3637511689
2105	0.3637346144
2106	0.3637123169
2107	0.3636989715
2108	0.3636980192
2109	0.363689258
2110	0.3636751301
2111	0.363650263
2112	0.3636300243
2113	0.3636295068
2114	0.3636000848
2115	0.3635768604
2116	0.3635687127
2117	0.3635535025
2118	0.3635366037
2119	0.3635300605
2120	0.3635210149
2121	0.3635103958
2122	0.3634937596
2123	0.3634866949
2124	0.363474127
2125	0.3634550803
2126	0.3634450395
2127	0.3634420471
2128	0.3634385155
2129	0.3634329253
2130	0.3634203357
2131	0.3634073344
2132	0.3634013466
2133	0.3633813878
2134	0.3633614594
2135	0.3633444219
2136	0.3633426261
2137	0.3633297359
2138	0.3633082817
2139	0.3632967377
2140	0.3632785995
2141	0.3632692165
2142	0.3632681115
2143	0.3632579729
2144	0.3632544016
2145	0.3632491581
2146	0.3632268899
2147	0.3632260452
2148	0.3632228864
2149	0.3632165822
2150	0.3632102374
2151	0.3631980089
2152	0.3631935649
2153	0.3631795388
2154	0.3631640253
2155	0.3631493186
2156	0.3631230445
2157	0.3631192106
2158	0.3631115818
2159	0.3631049214
2160	0.363096037
2161	0.3630948669
2162	0.3630890445
2163	0.3630809926
2164	0.3630547375
2165	0.3630410936
2166	0.36303719
2167	0.3630243176
2168	0.3630188197
2169	0.3630094163
2170	0.3630087015
2171	0.3629961259
2172	0.362982523
2173	0.3629789745
2174	0.362969937
2175	0.3629457658
2176	0.3629419932
2177	0.3629291972
2178	0.3629217004
2179	0.3629164021
2180	0.3629103163
2181	0.3628972426
2182	0.3628902658
2183	0.3628764072
2184	0.362867197
2185	0.362862641
2186	0.3628516408
2187	0.3628246535
2188	0.3628155215
2189	0.3628081475
2190	0.3628027294
2191	0.3627905297
2192	0.3627837417
2193	0.3627760069
2194	0.3627661838
2195	0.3627588822
2196	0.3627503609
2197	0.3627411016
2198	0.362740713
2199	0.3627256223
2200	0.362707895
2201	0.3627015785
2202	0.3626898771
2203	0.3626766261
2204	0.3626610905
2205	0.3626591402
2206	0.3626584674
2207	0.3626491521
2208	0.3626304498
2209	0.362620132
2210	0.362611654
2211	0.3625872905
2212	0.3625655696
2213	0.362561449
2214	0.3625578272
2215	0.3625469883
2216	0.3625337927
2217	0.3625176293
2218	0.3625082902
2219	0.362502425
2220	0.3624893817
2221	0.3624656208
2222	0.3624577553
2223	0.3624504959
2224	0.3624448587
2225	0.362423842
2226	0.3624150659
2227	0.3624057325
2228	0.3623966744
2229	0.3623751417
2230	0.3623625904
2231	0.3623300677
2232	0.3623296561
2233	0.3623262736
2234	0.3623229153
2235	0.36231076
2236	0.3623035986
2237	0.3623020386
2238	0.3622956791
2239	0.362284456
2240	0.3622798783
2241	0.3622726198
2242	0.3622597472
2243	0.362247986
2244	0.3622325267
2245	0.362227607
2246	0.3622141724
2247	0.3621938007
2248	0.3621821887
2249	0.3621565058
2250	0.3621240553
2251	0.3621154869
2252	0.3621090529
2253	0.3621016418
2254	0.3620927416
2255	0.3620818177
2256	0.3620692445
2257	0.362057045
2258	0.3620510366
2259	0.3620414629
2260	0.3620265498
2261	0.3620121607
2262	0.3620040343
2263	0.3619906888
2264	0.3619864589
2265	0.3619361753
2266	0.3619246398
2267	0.361919134
2268	0.3619160368
2269	0.361901779
2270	0.3618854485
2271	0.3618747066
2272	0.361851127
2273	0.3618447775
2274	0.361842635
2275	0.3618296067
2276	0.3618123586
2277	0.3618116859
2278	0.3618003107
2279	0.3617930472
2280	0.3617816122
2281	0.361772343
2282	0.3617719097
2283	0.3617668452
2284	0.3617586039
2285	0.3617362184
2286	0.3617111333
2287	0.3616969759
2288	0.3616908876
2289	0.3616618632
2290	0.3616253536
2291	0.3616199892
2292	0.3615728917
2293	0.3615626603
2294	0.3615422896
2295	0.3615375649
2296	0.3615266043
2297	0.3615067841
2298	0.3614909637
2299	0.3614612155
2300	0.3614595824
2301	0.3614506473
2302	0.3614318416
2303	0.3613950666
2304	0.3613824391
2305	0.3613643242
2306	0.3613489842
2307	0.3613265507
2308	0.3613155004
2309	0.3613028686
2310	0.3612931179
2311	0.3612782734
2312	0.3612613228
2313	0.361249572
2314	0.3612097501
2315	0.361199207
2316	0.3611872686
2317	0.3611767304
2318	0.3611715888
2319	0.3611660945
2320	0.3611513622
2321	0.361139665
2322	0.3611392966
2323	0.3611289259
2324	0.3611142615
2325	0.3611054672
2326	0.3611001707
2327	0.3610734569
2328	0.3610479612
2329	0.3610373955
2330	0.3610251756
2331	0.3610194273
2332	0.3610062754
2333	0.3609983683
2334	0.3609827949
2335	0.360969493
2336	0.360968518
2337	0.360968128
2338	0.3609595417
2339	0.3609521536
2340	0.3609502471
2341	0.3609360577
2342	0.3609351684
2343	0.3609344099
2344	0.3609171415
2345	0.3609068552
2346	0.3609011387
2347	0.3608922318
2348	0.3608873886
2349	0.3608670144
2350	0.3608575958
2351	0.3608472738
2352	0.3608334687
2353	0.3608242845
2354	0.3608019666
2355	0.3607966237
2356	0.3607756865
2357	0.3607651832
2358	0.3607480103
2359	0.3607266227
2360	0.3607185118
2361	0.3607109505
2362	0.3606994171
2363	0.3606939137
2364	0.3606777119
2365	0.3606625416
2366	0.3606503749
2367	0.3606344563
2368	0.3606169687
2369	0.3606049835
2370	0.3605814531
2371	0.3605711821
2372	0.3605663146
2373	0.3605398314
2374	0.3605335252
2375	0.3605195383
2376	0.3605070754
2377	0.3604885889
2378	0.3604545018
2379	0.3604494752
2380	0.3604397309
2381	0.3604246915
2382	0.3604191693
2383	0.3603951778
2384	0.3603827496
2385	0.3603818613
2386	0.3603559884
2387	0.3603447401
2388	0.3603442635
2389	0.360337897
2390	0.3603299901
2391	0.3603267643
2392	0.3603168625
2393	0.360312343
2394	0.3602969543
2395	0.3602851041
2396	0.3602730273
2397	0.3602528241
2398	0.3602416427
2399	0.3602406041
2400	0.3602388704
2401	0.3602123096
2402	0.360200826
2403	0.3601888626
2404	0.3601799675
2405	0.3601708919
2406	0.3601598587
2407	0.3601568228
2408	0.3601530048
2409	0.3601407618
2410	0.3601359516
2411	0.3601165525
2412	0.3601067772
2413	0.3600984252
2414	0.3600825193
2415	0.3600717331
2416	0.3600450434
2417	0.3600386302
2418	0.3600354694
2419	0.3600247554
2420	0.3600036063
2421	0.3599845504
2422	0.3599771352
2423	0.3599595151
2424	0.3599504107
2425	0.3599421328
2426	0.3599245763
2427	0.3598836072
2428	0.3598784481
2429	0.3598695964
2430	0.3598562547
2431	0.3598524366
2432	0.3598490793
2433	0.3598340629
2434	0.3598232582
2435	0.359815066
2436	0.3598140273
2437	0.3598086998
2438	0.3597778068
2439	0.3597710672
2440	0.3597595426
2441	0.3597488392
2442	0.3597393086
2443	0.3597270934
2444	0.3597109428
2445	0.3596975051
2446	0.3596932381
2447	0.359692589
2448	0.3596691049
2449	0.3596639509
2450	0.3596502045
2451	0.3596390664
2452	0.3596286
2453	0.3596141422
2454	0.3596049166
2455	0.3595884916
2456	0.3595802811
2457	0.3595531546
2458	0.3595420363
2459	0.3595389163
2460	0.3595336144
2461	0.3595222816
2462	0.3595175364
2463	0.3595119764
2464	0.3595118257
2465	0.3595056688
2466	0.3594918441
2467	0.3594787011
2468	0.359475692
2469	0.3594726813
2470	0.3594618699
2471	0.3594521607
2472	0.359431708
2473	0.359420339
2474	0.3594091167
2475	0.359397274
2476	0.3593892356
2477	0.3593793144
2478	0.3593726082
2479	0.3593596259
2480	0.3593533198
2481	0.3593518041
2482	0.3593370406
2483	0.3593249025
2484	0.3593000076
2485	0.3592790546
2486	0.3592617044
2487	0.3592457689
2488	0.3592361615
2489	0.3592252023
2490	0.3592185058
2491	0.3592137215
2492	0.35919843
2493	0.3591758546
2494	0.3591665775
2495	0.3591549858
2496	0.3591427581
2497	0.3591252898
2498	0.3591219307
2499	0.3591130754
2500	0.3590950094
2501	0.359090481
2502	0.3590895494
2503	0.359053938
2504	0.3590415856
2505	0.3590350427
2506	0.3590345391
2507	0.359023223
2508	0.3590231364
2509	0.3590084425
2510	0.3590025946
2511	0.3589905735
2512	0.3589849322
2513	0.3589731983
2514	0.35896433
2515	0.3589533169
2516	0.3589371324
2517	0.3589251698
2518	0.3589090547
2519	0.3588900637
2520	0.3588849488
2521	0.3588618421
2522	0.3588479659
2523	0.3588279865
2524	0.358817867
2525	0.3588115184
2526	0.3587990762
2527	0.3587960672
2528	0.3587853526
2529	0.358773971
2530	0.3587665659
2531	0.3587466298
2532	0.3587412963
2533	0.3587310135
2534	0.3587146193
2535	0.3587088331
2536	0.3586992768
2537	0.3586905665
2538	0.3586805382
2539	0.3586715227
2540	0.3586564901
2541	0.3586560348
2542	0.3586379825
2543	0.3586378091
2544	0.358627089
2545	0.3586204159
2546	0.358619614
2547	0.3586102502
2548	0.3585988738
2549	0.3585908128
2550	0.3585679696
2551	0.3585516281
2552	0.3585339249
2553	0.3585230643
2554	0.358522284
2555	0.3585176448
2556	0.3585078603
2557	0.3584795673
2558	0.3584656736
2559	0.3584588909
2560	0.3584461305
2561	0.3584318939
2562	0.3584235793
2563	0.3584155183
2564	0.3584048365
2565	0.3584013022
2566	0.3583901427
2567	0.35837882
2568	0.358373077
2569	0.3583544306
2570	0.35835376
2571	0.3583490003
2572	0.3583485669
2573	0.3583458403
2574	0.3583305029
2575	0.3583230367
2576	0.3583168985
2577	0.3583063234
2578	0.3582989124
2579	0.3582940832
2580	0.3582804317
2581	0.3582709176
2582	0.3582615645
2583	0.3582521266
2584	0.3582469265
2585	0.358214694
2586	0.3582049912
2587	0.358198353
2588	0.3581952955
2589	0.3581779737
2590	0.3581769327
2591	0.3581671006
2592	0.3581569593
2593	0.3581442267
2594	0.3581245966
2595	0.3581119865
2596	0.3581071765
2597	0.3581026088
2598	0.3580862173
2599	0.3580770087
2600	0.358057074
2601	0.3580484559
2602	0.3580240667
2603	0.3580203569
2604	0.3580171539
2605	0.3580079226
2606	0.3580035969
2607	0.3580031202
2608	0.3579917948
2609	0.357986484
2610	0.3579716092
2611	0.3579510857
2612	0.3579495906
2613	0.3579385668
2614	0.3579294525
2615	0.3579151931
2616	0.3579023485
2617	0.357896347
2618	0.3578776674
2619	0.3578618517
2620	0.3578527507
2621	0.357840417
2622	0.3578217352
2623	0.3578023386
2624	0.357793107
2625	0.3577834401
2626	0.3577776757
2627	0.3577693554
2628	0.3577573123
2629	0.3577401001
2630	0.3577294155
2631	0.3577055464
2632	0.3576962704
2633	0.3576849983
2634	0.3576806649
2635	0.3576719257
2636	0.357670994
2637	0.3576346974
2638	0.357631599
2639	0.357630495
2640	0.3576266985
2641	0.3576140043
2642	0.3575997043
2643	0.3575956182
2644	0.3575856172
2645	0.3575626121
2646	0.3575540334
2647	0.3575394141
2648	0.3575320955
2649	0.3575179613
2650	0.3575129804
2651	0.3575081295
2652	0.3574928482
2653	0.3574816462
2654	0.357479156
2655	0.3574627733
2656	0.3574493581
2657	0.357439041
2658	0.3574314565
2659	0.357426551
2660	0.357415019
2661	0.3574082999
2662	0.3573950616
2663	0.3573902935
2664	0.3573808184
2665	0.3573572309
2666	0.3573475929
2667	0.3573397944
2668	0.3573303114
2669	0.3573147392
2670	0.3572946169
2671	0.3572627745
2672	0.3572581376
2673	0.3572447016
2674	0.3572439422
2675	0.3572328759
2676	0.3572316842
2677	0.3572311222
2678	0.3572231475
2679	0.3572154891
2680	0.3572125651
2681	0.357196155
2682	0.3571841337
2683	0.3571531668
2684	0.3571319576
2685	0.3570970374
2686	0.3570804839
2687	0.3570699684
2688	0.3570629904
2689	0.3570553421
2690	0.3570374105
2691	0.3570266215
2692	0.3570159387
2693	0.3570098413
2694	0.3569945372
2695	0.3569463324
2696	0.3569371489
2697	0.3569193623
2698	0.3568954667
2699	0.3568924993
2700	0.3568869858
2701	0.3568804461
2702	0.3568692625
2703	0.3568551413
2704	0.3568484182
2705	0.3568351445
2706	0.3568279845
2707	0.3568144123
2708	0.3568063943
2709	0.3567973582
2710	0.3567901635
2711	0.3567710061
2712	0.3567604112
2713	0.3567514594
2714	0.3567505926
2715	0.3567463676
2716	0.3567154569
2717	0.3567058288
2718	0.3566975968
2719	0.3566768214
2720	0.3566545734
2721	0.3566397678
2722	0.3566207903
2723	0.3566060806
2724	0.3566053862
2725	0.3566021566
2726	0.3565835604
2727	0.3565806162
2728	0.3565766272
2729	0.3565648423
2730	0.356555439
2731	0.3565416373
2732	0.3565329134
2733	0.3565119042
2734	0.3564964728
2735	0.356490819
2736	0.3564802989
2737	0.3564730612
2738	0.3564662144
2739	0.3564143812
2740	0.3564092164
2741	0.356400862
2742	0.3563925182
2743	0.3563831749
2744	0.3563753597
2745	0.3563652934
2746	0.3563517481
2747	0.3563435878
2748	0.3563276323
2749	0.3563166195
2750	0.3563125894
2751	0.3563063061
2752	0.356305679
2753	0.3562936018
2754	0.3562910485
2755	0.3562799159
2756	0.3562744558
2757	0.3562683242
2758	0.3562586174
2759	0.3562310728
2760	0.3562043349
2761	0.3561886365
2762	0.356184135
2763	0.3561749965
2764	0.3561674305
2765	0.3561666517
2766	0.3561625441
2767	0.3561486938
2768	0.3561400667
2769	0.3561388977
2770	0.3561338252
2771	0.3561153179
2772	0.3561124772
2773	0.3560969856
2774	0.3560820941
2775	0.3560657102
2776	0.3560550273
2777	0.3560522974
2778	0.3560474861
2779	0.3560410294
2780	0.3560357849
2781	0.3560205339
2782	0.3559997785
2783	0.3559779495
2784	0.3559752629
2785	0.3559554198
2786	0.3559408684
2787	0.355936497
2788	0.3559206805
2789	0.3559181668
2790	0.3559141791
2791	0.3559111021
2792	0.355902877
2793	0.3558776149
2794	0.3558653478
2795	0.3558440836
2796	0.3558232583
2797	0.3557993254
2798	0.3557901946
2799	0.3557803333
2800	0.3557796389
2801	0.3557522607
2802	0.3557480012
2803	0.3557458143
2804	0.3557410077
2805	0.3557347881
2806	0.3557261866
2807	0.355723306
2808	0.3557146681
2809	0.3557074282
2810	0.3556986509
2811	0.3556877147
2812	0.355672756
2813	0.3556684661
2814	0.3556577845
2815	0.3556518691
2816	0.3556437784
2817	0.3556405897
2818	0.3556338501
2819	0.3556256662
2820	0.3556133595
2821	0.3555942061
2822	0.3555865055
2823	0.3555780962
2824	0.355573977
2825	0.3555690801
2826	0.3555582827
2827	0.3555417245
2828	0.3555365576
2829	0.3555160926
2830	0.3555041605
2831	0.3554969864
2832	0.3554832727
2833	0.3554624773
2834	0.3554512539
2835	0.3554383382
2836	0.3554133424
2837	0.3553741705
2838	0.3553690056
2839	0.3553541668
2840	0.35534641
2841	0.3553356653
2842	0.3553188253
2843	0.355312758
2844	0.3553006664
2845	0.3552899004
2846	0.3552790187
2847	0.3552702998
2848	0.3552493619
2849	0.3552145027
2850	0.3551958706
2851	0.3551867607
2852	0.3551778161
2853	0.3551732217
2854	0.355170406
2855	0.3551629325
2856	0.3551452309
2857	0.3551361093
2858	0.3551255422
2859	0.3551128277
2860	0.3551073766
2861	0.3550979251
2862	0.355095196
2863	0.3550949134
2864	0.3550907965
2865	0.3550866847
2866	0.3550855797
2867	0.3550811801
2868	0.3550713398
2869	0.3550675887
2870	0.3550552602
2871	0.3550411387
2872	0.3550348732
2873	0.3550260358
2874	0.3550172235
2875	0.3550101817
2876	0.3549957735
2877	0.3549919168
2878	0.3549752346
2879	0.3549666905
2880	0.3549567353
2881	0.354951037
2882	0.3549476544
2883	0.3549379498
2884	0.3549232127
2885	0.354909523
2886	0.3548932297
2887	0.3548835184
2888	0.3548773001
2889	0.3548650547
2890	0.3548553315
2891	0.3548407086
2892	0.3548323034
2893	0.3548239385
2894	0.3548043315
2895	0.3548001066
2896	0.3547832525
2897	0.3547525723
2898	0.354741479
2899	0.3547318205
2900	0.3547202424
2901	0.3547019325
2902	0.3546936154
2903	0.3546851176
2904	0.3546758827
2905	0.3546579477
2906	0.3546491714
2907	0.3546308196
2908	0.3546293884
2909	0.3546218943
2910	0.3546142674
2911	0.3546010888
2912	0.3545892616
2913	0.3545825465
2914	0.3545657394
2915	0.3545615622
2916	0.3545480579
2917	0.3545374614
2918	0.3545243965
2919	0.3545201089
2920	0.3545194591
2921	0.3545082647
2922	0.3544981859
2923	0.3544814553
2924	0.3544701057
2925	0.3544672034
2926	0.354454248
